2022-06-08 11:07:55,114 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:55,114 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:55,115 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:55,317 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:55,317 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:55,318 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:55,516 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:55,516 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:55,517 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:55,706 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/wandb-summary.json
2022-06-08 11:07:55,718 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:55,718 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:55,719 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:55,921 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:55,921 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:55,924 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:56,151 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:56,151 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:56,152 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:56,358 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:56,359 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:56,359 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:56,564 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:56,564 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:56,564 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
